TaxID,ScientificName,Species,Subspecies,CheckpointName
104447,Idaea_aversata,Idaea aversata,,checkpoints5
104448,Idaea_biselata,Idaea biselata,,checkpoints5
104449,Idaea_straminata,Idaea straminata,,checkpoints5
104452,Operophtera_brumata,Operophtera brumata,,checkpoints5
104457,Ecliptopera_silaceata,Ecliptopera silaceata,,checkpoints5
104460,Hydriomena_furcata,Hydriomena furcata,,checkpoints5
104463,Jodis_putata,Jodis putata,,checkpoints5
104468,Archiearis_parthenias,Archiearis parthenias,,checkpoints5
104470,Colotois_pennaria,Colotois pennaria,,checkpoints5
104474,Erannis_defoliaria,Erannis defoliaria,,checkpoints5
104476,Agriopis_aurantiaria,Agriopis aurantiaria,,checkpoints5
104486,Alsophila_aescularia,Alsophila aescularia,,checkpoints5
104503,Euphydryas_aurinia,Euphydryas aurinia,,checkpoints5
104506,Euphydryas_cynthia,Euphydryas cynthia,,checkpoints5
104507,Euphydryas_desfontainii,Euphydryas desfontainii,,checkpoints5
104508,Euphydryas_editha,Euphydryas editha,,checkpoints5
104515,Melitaea_didyma,Melitaea didyma,,checkpoints5
1045383,Mycena_rebaudengoi,Mycena rebaudengoi,,checkpoints7
1045541,Ambassis_buruensis,Ambassis buruensis,,checkpoints2
1045544,Kuhlia_marginata,Kuhlia marginata,,checkpoints2
1045598,Dyspetes_luteomarginatus,Dyspetes luteomarginatus,,checkpoints5
1045619,Pimpla_contemplator,Pimpla contemplator,,checkpoints5
1045633,Eumacrocentrus_americanus,Eumacrocentrus americanus,,checkpoints5
1045929,Boletus_albobrunnescens,Boletus albobrunnescens,,checkpoints7
1046056,Fistularia_tabacaria,Fistularia tabacaria,,checkpoints2
1046098,Presbytis_potenziani,Presbytis potenziani,,checkpoints1
1046264,Vitis_retordii,Vitis retordii,,checkpoints8
1046265,Vitis_wilsoniae,Vitis wilsoniae,,checkpoints8
1046305,Ailoscolex_lacteospumosus,Ailoscolex lacteospumosus,,checkpoints6
104635,Lampetra_richardsoni,Lampetra richardsoni,,checkpoints4
104658,Oryzias_curvinotus,Oryzias curvinotus,,checkpoints2
104659,Oryzias_luzonensis,Oryzias luzonensis,,checkpoints2
104660,Pinctada_maxima,Pinctada maxima,,checkpoints6
104668,Diaporthe_kyushuensis,Diaporthe kyushuensis,,checkpoints7
104675,Holtermanniella_nyarrowii,Holtermanniella nyarrowii,,checkpoints7
1046750,Citeromyces_hawaiiensis,Citeromyces hawaiiensis,,checkpoints7
1046848,Chlorops_oryzae,Chlorops oryzae,,checkpoints5
1046855,Amilenus_aurantiacus,Amilenus aurantiacus,,checkpoints5
104688,Bactrocera_oleae,Bactrocera oleae,,checkpoints5
104690,Bactrocera_minax,Bactrocera minax,,checkpoints5
104691,Bactrocera_tsuneonis,Bactrocera tsuneonis,,checkpoints5
1047088,Arvicola_amphibius,Arvicola amphibius,,checkpoints1
104710,Glycera_tridactyla,Glycera tridactyla,,checkpoints6
104711,Lamellibrachia_satsuma,Lamellibrachia satsuma,,checkpoints6
1047168,Zymoseptoria_brevis,Zymoseptoria brevis,,checkpoints7
1047171,Zymoseptoria_tritici,Zymoseptoria tritici,,checkpoints7
104759,Porites_lobata,Porites lobata,,checkpoints6
104777,Brachionus_calyciflorus,Brachionus calyciflorus,,checkpoints6
104778,Seison_nebaliae,Seison nebaliae,,checkpoints6
104782,Adineta_vaga,Adineta vaga,,checkpoints6
104788,Macrotrachela_quadricornifera,Macrotrachela quadricornifera,,checkpoints6
1048519,Viridothelium_virens,Viridothelium virens,,checkpoints7
1048606,Talochlamys_pusio,Talochlamys pusio,,checkpoints6
1048955,Tothia_fuscella,Tothia fuscella,,checkpoints7
1049056,Panopea_generosa,Panopea generosa,,checkpoints6
1049284,Catenulostroma_hermanusense,Catenulostroma hermanusense,,checkpoints7
1049336,Ephemera_danica,Ephemera danica,,checkpoints5
1049777,Enhydra_lutris_nereis,Enhydra lutris,Enhydra lutris nereis,checkpoints1
1050191,Solanum_stenotomum_subsp._goniocalyx,Solanum stenotomum,Solanum stenotomum subsp. goniocalyx,checkpoints8
1050218,Typhlichthys_eigenmanni,Typhlichthys eigenmanni,,checkpoints2
105023,Nothobranchius_furzeri,Nothobranchius furzeri,,checkpoints2
1050237,Parmotrema_submarginale,Parmotrema submarginale,,checkpoints7
105030,Atlantirivulus_haraldsiolii,Atlantirivulus haraldsiolii,,checkpoints2
105032,Anablepsoides_ornatus,Anablepsoides ornatus,,checkpoints2
105037,Anablepsoides_waimacui,Anablepsoides waimacui,,checkpoints2
105041,Cynopoecilus_melanotaenia,Cynopoecilus melanotaenia,,checkpoints2
1051066,Doryteuthis_opalescens,Doryteuthis opalescens,,checkpoints6
1051067,Doryteuthis_pealeii,Doryteuthis pealeii,,checkpoints6
105120,Xyleborus_affinis,Xyleborus affinis,,checkpoints5
1051583,Epichloe_typhina_E5819,Epichloe typhina,,checkpoints7
1051613,Verticillium_alfalfae,Verticillium alfalfae,,checkpoints7
1051614,Verticillium_isaacii,Verticillium isaacii,,checkpoints7
1051615,Verticillium_klebahnii,Verticillium klebahnii,,checkpoints7
1051616,Verticillium_nonalfalfae,Verticillium nonalfalfae,,checkpoints7
1051617,Verticillium_zaregamsianum,Verticillium zaregamsianum,,checkpoints7
1051890,Terfezia_boudieri_ATCC_MYA-4762,Terfezia boudieri,,checkpoints7
1051891,Tulasnella_calospora_MUT_4182,Tulasnella calospora,,checkpoints7
1052092,Cladosporium_dominicanum,Cladosporium dominicanum,,checkpoints7
1052093,Cladosporium_fusiforme,Cladosporium fusiforme,,checkpoints7
1052096,Cladosporium_halotolerans,Cladosporium halotolerans,,checkpoints7
105231,Klebsormidium_nitens,Klebsormidium nitens,,checkpoints8
1052498,Clito_sp._Burns02,Clito sp. Burns02,,checkpoints5
105251,Taphrorychus_bicolor,Taphrorychus bicolor,,checkpoints5
1052528,Aphelenchoides_fujianensis,Aphelenchoides fujianensis,,checkpoints6
105255,Dipodomys_spectabilis,Dipodomys spectabilis,,checkpoints1
1052685,Obba_rivulosa,Obba rivulosa,,checkpoints7
1052797,Pochonia_chlamydosporia_123,Pochonia chlamydosporia,,checkpoints7
1052879,Coemansia_pectinata,Coemansia pectinata,,checkpoints7
1052880,Coemansia_asiatica,Coemansia asiatica,,checkpoints7
105295,Pipistrellus_abramus,Pipistrellus abramus,,checkpoints1
105296,Apodemus_speciosus,Apodemus speciosus,,checkpoints1
1053015,Atractium_stilbaster,Atractium stilbaster,,checkpoints7
1053069,Cosmospora_cymosa,Cosmospora cymosa,,checkpoints7
1053091,Dialonectria_ullevolea,Dialonectria ullevolea,,checkpoints7
1053102,Fusicolla_aquaeductuum,Fusicolla aquaeductuum,,checkpoints7
1053131,Fusarium_celtis-occidentalis,Fusarium celtis-occidentalis,,checkpoints7
1053132,Fusarium_cicatricum,Fusarium cicatricum,,checkpoints7
1053134,Fusarium_zealandicum,Fusarium zealandicum,,checkpoints7
1053136,Macroconia_leptosphaeriae,Macroconia leptosphaeriae,,checkpoints7
1053151,Microcera_coccophila,Microcera coccophila,,checkpoints7
1053158,Microcera_larvarum,Microcera larvarum,,checkpoints7
1053252,Pseudonectria_buxi,Pseudonectria buxi,,checkpoints7
1053254,Thelonectria_applanata,Thelonectria applanata,,checkpoints7
1053259,Thelonectria_discophora,Thelonectria discophora,,checkpoints7
1053262,Volutella_citrinella,Volutella citrinella,,checkpoints7
1053271,Fusarium_nematophilum,Fusarium nematophilum,,checkpoints7
1053324,Agrostis_congestiflora,Agrostis congestiflora,,checkpoints8
1053332,Cardamine_caldeirarum,Cardamine caldeirarum,,checkpoints8
1053340,Cyperus_esculentus,Cyperus esculentus,,checkpoints8
1053346,Erica_azorica,Erica azorica,,checkpoints8
1053348,Frangula_azorica,Frangula azorica,,checkpoints8
1053354,Holcus_rigidus,Holcus rigidus,,checkpoints8
1053355,Hypericum_foliosum,Hypericum foliosum,,checkpoints8
1053361,Lactuca_watsoniana,Lactuca watsoniana,,checkpoints8
1053362,Leontodon_filii,Leontodon filii,,checkpoints8
1053365,Lobelia_urens,Lobelia urens,,checkpoints8
1053372,Myosotis_azorica,Myosotis azorica,,checkpoints8
1053373,Myosotis_maritima,Myosotis maritima,,checkpoints8
1053375,Myrsine_retusa,Myrsine retusa,,checkpoints8
1053388,Rumex_azoricus,Rumex azoricus,,checkpoints8
1053391,Sanicula_azorica,Sanicula azorica,,checkpoints8
1053395,Scutellaria_minor,Scutellaria minor,,checkpoints8
1053397,Spergularia_azorica,Spergularia azorica,,checkpoints8
1053398,Spergularia_bocconei,Spergularia bocconei,,checkpoints8
1053407,Vicia_parviflora,Vicia parviflora,,checkpoints8
105351,Aspergillus_awamori,Aspergillus awamori,,checkpoints7
105358,Diadema_antillarum,Diadema antillarum,,checkpoints6
105361,Echinometra_lucunter,Echinometra lucunter,,checkpoints6
1053887,Nicephellus_nicephorus,Nicephellus nicephorus,,checkpoints5
1054303,Montipora_grisea,Montipora grisea,,checkpoints6
1054630,Paratrypauchen_microcephalus,Paratrypauchen microcephalus,,checkpoints2
105482,Diaporthe_vaccinii,Diaporthe vaccinii,,checkpoints7
1055714,Herbertus_hutchinsiae,Herbertus hutchinsiae,,checkpoints8
105599,Vitis_labrusca_x_Vitis_vinifera,Vitis labrusca x Vitis vinifera,,checkpoints8
105610,Montipora_efflorescens,Montipora efflorescens,,checkpoints6
105615,Isopora_palifera,Isopora palifera,,checkpoints6
105696,Epicoccum_nigrum,Epicoccum nigrum,,checkpoints7
105697,Mucor_piriformis,Mucor piriformis,,checkpoints7
1056991,Torulaspora_indica,Torulaspora indica,,checkpoints7
105713,Apiotrichum_veenhuisii,Apiotrichum veenhuisii,,checkpoints7
105714,Pascua_guehoae,Pascua guehoae,,checkpoints7
105747,Sebastes_thompsoni,Sebastes thompsoni,,checkpoints2
105766,Mrakia_gelida,Mrakia gelida,,checkpoints7
105768,Farysia_acheniorum,Farysia acheniorum,,checkpoints7
105769,Microstroma_bacarum,Microstroma bacarum,,checkpoints7
105771,Pseudomicrostroma_phylloplanum,Pseudomicrostroma phylloplanum,,checkpoints7
105774,Porotermes_adamsoni,Porotermes adamsoni,,checkpoints5
105785,Cryptotermes_secundus,Cryptotermes secundus,,checkpoints5
105859,Antedon_mediterranea,Antedon mediterranea,,checkpoints6
105884,Lonicera_japonica,Lonicera japonica,,checkpoints8
105903,Rhododendron_mucronulatum,Rhododendron mucronulatum,,checkpoints8
105906,Succisa_pratensis,Succisa pratensis,,checkpoints8
105937,Nissolia_brasiliensis,Nissolia brasiliensis,,checkpoints8
105944,Nissolia_schottii,Nissolia schottii,,checkpoints8
105949,Pteraster_tesselatus,Pteraster tesselatus,,checkpoints6
105984,Apiotrichum_porosum,Apiotrichum porosum,,checkpoints7
105997,Cystastrum_externum,Cystastrum externum,,checkpoints7
106002,Pseudohyphozyma_bogoriensis,Pseudohyphozyma bogoriensis,,checkpoints7
106004,Leucosporidium_creatinivorum,Leucosporidium creatinivorum,,checkpoints7
106015,Cystobasidium_pallidum,Cystobasidium pallidum,,checkpoints7
106018,Cystobasidium_slooffiae,Cystobasidium slooffiae,,checkpoints7
106130,Dalbergia_cochinchinensis,Dalbergia cochinchinensis,,checkpoints8
106141,Euptelea_pleiosperma,Euptelea pleiosperma,,checkpoints8
106175,Microstomus_kitt,Microstomus kitt,,checkpoints2
106198,Myrmica_rubra,Myrmica rubra,,checkpoints5
106234,Phortica_magna,Phortica magna,,checkpoints5
106258,Scaptomyza_graminum,Scaptomyza graminum,,checkpoints5
106335,Hibiscus_syriacus,Hibiscus syriacus,,checkpoints8
106386,Pterostichus_niger,Pterostichus niger,,checkpoints5
106403,Trichophyton_kuryangei,Trichophyton kuryangei,,checkpoints7
106437,Catopsis_nitida,Catopsis nitida,,checkpoints8
106547,Malus_angustifolia,Malus angustifolia,,checkpoints8
106548,Malus_asiatica,Malus asiatica,,checkpoints8
106549,Malus_baccata,Malus baccata,,checkpoints8
106550,Malus_coronaria,Malus coronaria,,checkpoints8
106552,Eriolobus_florentinus,Eriolobus florentinus,,checkpoints8
106553,Malus_fusca,Malus fusca,,checkpoints8
106554,Malus_halliana,Malus halliana,,checkpoints8
106555,Malus_honanensis,Malus honanensis,,checkpoints8
106556,Malus_hupehensis,Malus hupehensis,,checkpoints8
106557,Malus_ioensis,Malus ioensis,,checkpoints8
106559,Malus_mandshurica,Malus mandshurica,,checkpoints8
106560,Malus_niedzwetzkyana,Malus niedzwetzkyana,,checkpoints8
106562,Malus_orientalis,Malus orientalis,,checkpoints8
106564,Malus_prunifolia,Malus prunifolia,,checkpoints8
106565,Malus_sargentii,Malus sargentii,,checkpoints8
106566,Malus_sieboldii,Malus sieboldii,,checkpoints8
106567,Malus_sieversii,Malus sieversii,,checkpoints8
106568,Malus_toringoides,Malus toringoides,,checkpoints8
106569,Malus_transitoria,Malus transitoria,,checkpoints8
106572,Malus_yunnanensis,Malus yunnanensis,,checkpoints8
106582,Maylandia_zebra,Maylandia zebra,,checkpoints2
106616,Bruguiera_cylindrica,Bruguiera cylindrica,,checkpoints8
106618,Bruguiera_parviflora,Bruguiera parviflora,,checkpoints8
106626,Rhizophora_apiculata,Rhizophora apiculata,,checkpoints8
106636,Themeda_triandra,Themeda triandra,,checkpoints8
106677,Frangula_alnus,Frangula alnus,,checkpoints8
106734,Chelonoidis_abingdonii,Chelonoidis abingdonii,,checkpoints4
1068628,Polydesmus_angustus,Polydesmus angustus,,checkpoints5
1069075,Beauveria_asiatica,Beauveria asiatica,,checkpoints7
1069076,Beauveria_australis,Beauveria australis,,checkpoints7
1069079,Beauveria_varroae,Beauveria varroae,,checkpoints7
106915,Bilobella_aurantiaca,Bilobella aurantiaca,,checkpoints5
106916,Bilobella_braunerae,Bilobella braunerae,,checkpoints5
106920,Neanura_muscorum,Neanura muscorum,,checkpoints5
1069201,Aspergillus_luchuensis,Aspergillus luchuensis,,checkpoints7
1069390,Benthosema_pterotum,Benthosema pterotum,,checkpoints2
1069443,Podila_verticillata_NRRL_6337,Podila verticillata,,checkpoints7
1069680,Pneumocystis_murina_B123,Pneumocystis murina,,checkpoints7
1069815,Sinanodonta_woodiana,Sinanodonta woodiana,,checkpoints6
107021,Anser_canagicus,Anser canagicus,,checkpoints3
107022,Bucephala_clangula,Bucephala clangula,,checkpoints3
107024,Tadorna_variegata,Tadorna variegata,,checkpoints3
107026,Mergellus_albellus,Mergellus albellus,,checkpoints3
107032,Oikopleura_longicauda,Oikopleura longicauda,,checkpoints4
1070323,Sibynophis_collaris,Sibynophis collaris,,checkpoints4
1070333,Ectoedemia_decentella,Ectoedemia decentella,,checkpoints5
1070780,Aspergillus_affinis,Aspergillus affinis,,checkpoints7
1070782,Anthias_nicholsi,Anthias nicholsi,,checkpoints2
1070856,Zoysia_pacifica,Zoysia pacifica,,checkpoints8
1071199,Pterocarpus_santalinus,Pterocarpus santalinus,,checkpoints8
1071378,Naumovozyma_dairenensis_CBS_421,Naumovozyma dairenensis,,checkpoints7
1071379,Henningerozyma_blattae,Henningerozyma blattae,,checkpoints7
1071380,Henningerozyma_blattae_CBS_6284,Henningerozyma blattae,,checkpoints7
1071381,Tetrapisispora_phaffii_CBS_4417,Tetrapisispora phaffii,,checkpoints7
1071382,Kazachstania_africana_CBS_2517,Kazachstania africana,,checkpoints7
1071383,Huiozyma_naganishii_CBS_8797,Huiozyma naganishii,,checkpoints7
1071398,Brachypodium_hybridum,Brachypodium hybridum,,checkpoints8
1071399,Brachypodium_stacei,Brachypodium stacei,,checkpoints8
1071673,Dolichallabes_microphthalmus,Dolichallabes microphthalmus,,checkpoints2
107208,Erythrocercus_mccallii,Erythrocercus mccallii,,checkpoints3
1072094,Kodamaea_alishanica_(nom._inval.),Kodamaea alishanica (nom. inval.),,checkpoints7
1072095,Scheffersomyces_ergatensis,Scheffersomyces ergatensis,,checkpoints7
1072096,Kodamaea_hsintzibuensis_(nom._inval.),Kodamaea hsintzibuensis (nom. inval.),,checkpoints7
1072097,Kodamaea_kaohsiungensis_(nom._inval.),Kodamaea kaohsiungensis (nom. inval.),,checkpoints7
1072098,Kodamaea_lidongshanica_(nom._inval.),Kodamaea lidongshanica (nom. inval.),,checkpoints7
1072099,[Candida]_smagusa,[Candida] smagusa,,checkpoints7
1072101,[Candida]_manassasensis,[Candida] manassasensis,,checkpoints7
1072105,Lachancea_dasiensis,Lachancea dasiensis,,checkpoints7
107213,Diabrotica_balteata,Diabrotica balteata,,checkpoints5
1072188,Holothuria_fuscocinerea,Holothuria fuscocinerea,,checkpoints6
1072226,Chenopodium_opulifolium,Chenopodium opulifolium,,checkpoints8
1072232,Chenopodium_vulvaria,Chenopodium vulvaria,,checkpoints8
1072270,Aspergillus_floridensis,Aspergillus floridensis,,checkpoints7
107234,Elminia_nigromitrata,Elminia nigromitrata,,checkpoints3
107235,Trochocercus_nitens,Trochocercus nitens,,checkpoints3
1072361,Ganoderma_sp._BRIUMSc,Ganoderma sp. BRIUMSc,,checkpoints7
1072389,Drepanopeziza_brunnea_f._sp._'multigermtubi'_MB_m1,Drepanopeziza brunnea,,checkpoints7
107243,Noccaea_caerulescens,Noccaea caerulescens,,checkpoints8
1072478,Malacoraja_senta,Malacoraja senta,,checkpoints4
1072479,Myliobatis_freminvillei,Myliobatis freminvillei,,checkpoints4
1072514,Typhlonarke_aysoni,Typhlonarke aysoni,,checkpoints4
1073089,Aspergillus_wentii_DTO_134E9,Aspergillus wentii,,checkpoints7
1073090,Penicilliopsis_zonata_CBS_506.65,Penicilliopsis zonata,,checkpoints7
1073096,Hydrotaea_similis,Hydrotaea similis,,checkpoints5
1073243,Festucalex_cinctus,Festucalex cinctus,,checkpoints2
1073321,Saraca_asoca,Saraca asoca,,checkpoints8
1073566,Saccharomyces_pastorianus_CBS_1513,Saccharomyces pastorianus,,checkpoints7
1073575,Agonopterix_heracliana,Agonopterix heracliana,,checkpoints5
1073592,Pleurota_bicostella,Pleurota bicostella,,checkpoints5
1073593,Scythris_empetrella,Scythris empetrella,,checkpoints5
107377,Gallinago_gallinago,Gallinago gallinago,,checkpoints3
107379,Lymnocryptes_minimus,Lymnocryptes minimus,,checkpoints3
107426,Sclerotinia_glacialis,Sclerotinia glacialis,,checkpoints7
107463,Xanthoria_parietina,Xanthoria parietina,,checkpoints7
1074868,Glaciozyma_martinii,Glaciozyma martinii,,checkpoints7
1074906,Zygosaccharomyces_siamensis,Zygosaccharomyces siamensis,,checkpoints7
1075097,Plenodomus_libanotidis,Plenodomus libanotidis,,checkpoints7
1075100,Paraleptosphaeria_nitschkei,Paraleptosphaeria nitschkei,,checkpoints7
1075102,Paraleptosphaeria_praetermissa,Paraleptosphaeria praetermissa,,checkpoints7
1075695,Termitomyces_sp._K1Ag,Termitomyces sp. K1Ag,,checkpoints7
107579,Sclerotinia_subarctica,Sclerotinia subarctica,,checkpoints7
107608,Amaranthus_palmeri,Amaranthus palmeri,,checkpoints8
1076256,Armillaria_solidipes,Armillaria solidipes,,checkpoints7
107682,Cicer_chorassanicum,Cicer chorassanicum,,checkpoints8
1076935,Pyronema_omphalodes_CBS_100304,Pyronema omphalodes,,checkpoints7
1077199,Cathorops_melanopus,Cathorops melanopus,,checkpoints2
1077261,Heliconius_numata_arcuella,Heliconius numata,Heliconius numata arcuella,checkpoints5
1077286,Ganoderma_lucidum_G.260125-1,Ganoderma lucidum,,checkpoints7
1077348,Ganoderma_sinense_ZZ0214-1,Ganoderma sinense,,checkpoints7
1077356,Querciphoma_carteri,Querciphoma carteri,,checkpoints7
1077358,Coniothyrium_glycines,Coniothyrium glycines,,checkpoints7
1077377,Plenodomus_tracheiphilus,Plenodomus tracheiphilus,,checkpoints7
1077442,Talaromyces_marneffei_PM1,Talaromyces marneffei,,checkpoints7
107794,Liopterus_haemorrhoidalis,Liopterus haemorrhoidalis,,checkpoints5
107817,Capsicum_chacoense,Capsicum chacoense,,checkpoints8
1078598,Erucastrum_elatum,Erucastrum elatum,,checkpoints8
1078765,Scheffersomyces_amazonensis,Scheffersomyces amazonensis,,checkpoints7
1078807,Glyphodes_perspectalis,Glyphodes perspectalis,,checkpoints5
1078942,Cutaneotrichosporon_cyanovorans,Cutaneotrichosporon cyanovorans,,checkpoints7
1079039,Saguinus_inustus,Saguinus inustus,,checkpoints1
1079131,Ilyonectria_mors-panacis,Ilyonectria mors-panacis,,checkpoints7
1079257,Ilyonectria_robusta,Ilyonectria robusta,,checkpoints7
1079267,Dactylonectria_estremocensis,Dactylonectria estremocensis,,checkpoints7
1079268,Dactylonectria_alcacerensis,Dactylonectria alcacerensis,,checkpoints7
1079898,Tomopterna_kachowskii,Tomopterna kachowskii,,checkpoints4
108018,Cadophora_malorum,Cadophora malorum,,checkpoints7
1080232,Penicillium_hispanicum,Penicillium hispanicum,,checkpoints7
1080233,Zasmidium_cellare_ATCC_36951,Zasmidium cellare,,checkpoints7
1080343,Fusarium_oxysporum_f._sp._lycopersici_MN25,Fusarium oxysporum,,checkpoints7
1080344,Fusarium_oxysporum_f._sp._pisi_HDV247,Fusarium oxysporum,,checkpoints7
1080349,Saccharomyces_eubayanus,Saccharomyces eubayanus,,checkpoints7
1080772,Gammarus_roeselii,Gammarus roeselii,,checkpoints5
1080865,Meteorus_cinctellus,Meteorus cinctellus,,checkpoints5
1080867,Meteorus_colon,Meteorus colon,,checkpoints5
1080924,Zele_chlorophthalmus,Zele chlorophthalmus,,checkpoints5
1080930,Zele_albiditarsus,Zele albiditarsus,,checkpoints5
