TaxID,ScientificName,ParentTaxID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies
487108,Candidozyma_heveicola,3303203,Fungi,Ascomycota,Pichiomycetes,Serinales,Metschnikowiaceae,Candidozyma,Candidozyma heveicola,
487109,Wickerhamiella_alocasiicola,45787,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella alocasiicola,
48711,Orchesella_flavescens,48705,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Orchesellidae,Orchesella,Orchesella flavescens,
48712,Orchesella_ranzii,48705,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Orchesellidae,Orchesella,Orchesella ranzii,
48718,Isotomurus_unifasciatus,36142,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Isotomurus,Isotomurus unifasciatus,
487220,Fusarium_sp._NRRL_22101,2748175,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium sp. NRRL 22101,
48723,Pontoporia_blainvillei,48722,Metazoa,Chordata,Mammalia,Artiodactyla,Pontoporiidae,Pontoporia,Pontoporia blainvillei,
4874,Gigaspora_margarita,4873,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,Gigaspora margarita,
487401,Hydrogonium_amplexifolium,1297380,Viridiplantae,Streptophyta,Bryopsida,Pottiales,Pottiaceae,Hydrogonium,Hydrogonium amplexifolium,
48744,Hyperoodon_ampullatus,48743,Metazoa,Chordata,Mammalia,Artiodactyla,Ziphiidae,Hyperoodon,Hyperoodon ampullatus,
48745,Mesoplodon_bidens,9757,Metazoa,Chordata,Mammalia,Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon bidens,
48752,Platanista_minor,48750,Metazoa,Chordata,Mammalia,Artiodactyla,Platanistidae,Platanista,Platanista minor,
487627,Ascochyta_viciae-villosae,5453,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta,Ascochyta viciae-villosae,
487630,Pleiochaeta_setosa,487628,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,Pleiochaeta,Pleiochaeta setosa,
487651,Bischofia_polycarpa,210339,Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Bischofia,Bischofia polycarpa,
487661,Aspergillus_aculeatinus,2720871,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus aculeatinus,
487677,Muraenolepis_marmorata,487676,Metazoa,Chordata,Actinopteri,Gadiformes,Muraenolepididae,Muraenolepis,Muraenolepis marmorata,
487684,Inga_laurina,162809,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Inga,Inga laurina,
48773,Primulina_tabacum,48772,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Gesneriaceae,Primulina,Primulina tabacum,
487788,Geranium_pratense,4028,Viridiplantae,Streptophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium pratense,
487818,Zoanthus_solanderi,105401,Metazoa,Cnidaria,Anthozoa,Zoantharia,Zoanthidae,Zoanthus,Zoanthus solanderi,
48799,Setaria_digitata,48796,Metazoa,Nematoda,Chromadorea,Rhabditida,Setariidae,Setaria,Setaria digitata,
488016,Kazachstania_kunashirensis,71245,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kazachstania,Kazachstania kunashirensis,
488216,Reynoutria_japonica,655516,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,Reynoutria japonica,
488301,Rhynocoris_fuscipes,488299,Metazoa,Arthropoda,Insecta,Hemiptera,Reduviidae,Rhynocoris,Rhynocoris fuscipes,
488309,Megaceryle_alcyon,176941,Metazoa,Chordata,Aves,Coraciiformes,Cerylidae,Megaceryle,Megaceryle alcyon,
488310,Megaceryle_torquata,176941,Metazoa,Chordata,Aves,Coraciiformes,Cerylidae,Megaceryle,Megaceryle torquata,
488313,Pogoniulus_pusillus,91774,Metazoa,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,Pogoniulus pusillus,
488412,Fusarium_meridionale_x_Fusarium_asiaticum,569360,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium meridionale x Fusarium asiaticum,
488418,Marifugia_cavatica,488417,Metazoa,Annelida,Polychaeta,Sabellida,Serpulidae,Marifugia,Marifugia cavatica,
48849,Passer_domesticus,9159,Metazoa,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer domesticus,
4885,Capniomyces_stellatus,4884,Fungi,Zoopagomycota,Harpellomycetes,Harpellales,Legeriomycetaceae,Capniomyces,Capniomyces stellatus,
48850,Tamandua_tetradactyla,9350,Metazoa,Chordata,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,
48852,Cabassous_unicinctus,48851,Metazoa,Chordata,Mammalia,Cingulata,Chlamyphoridae,Cabassous,Cabassous unicinctus,
488582,Lasius_platythorax,488720,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius platythorax,
48864,Solorina_crocea,48863,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Solorina,Solorina crocea,
48865,Fusarium_redolens,2954887,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium redolens,
488663,Naticarius_hebraeus,488662,Metazoa,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Naticarius,Naticarius hebraeus,
488664,Naticarius_stercusmuscarum,488662,Metazoa,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Naticarius,Naticarius stercusmuscarum,
488666,Neverita_josephinia,488665,Metazoa,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Neverita,Neverita josephinia,
48883,Geospiza_fortis,48881,Metazoa,Chordata,Aves,Passeriformes,Thraupidae,Geospiza,Geospiza fortis,
48891,Poecile_atricapillus,142475,Metazoa,Chordata,Aves,Passeriformes,Paridae,Poecile,Poecile atricapillus,
48895,Poecile_montanus,142475,Metazoa,Chordata,Aves,Passeriformes,Paridae,Poecile,Poecile montanus,
489113,Ormyrus_labotus,272229,Metazoa,Arthropoda,Insecta,Hymenoptera,Ormyridae,Ormyrus,Ormyrus labotus,
48913,Diplodus_annularis,38940,Metazoa,Chordata,Actinopteri,Spariformes,Sparidae,Diplodus,Diplodus annularis,
489137,Saccharomyces_cerevisiae_x_Saccharomyces_uvarum,4930,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae x Saccharomyces uvarum,
48915,Diplodus_puntazzo,38940,Metazoa,Chordata,Actinopteri,Spariformes,Sparidae,Diplodus,Diplodus puntazzo,
4896,Schizosaccharomyces_pombe,4895,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,Schizosaccharomyces pombe,
4897,Schizosaccharomyces_japonicus,4895,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,Schizosaccharomyces japonicus,
489715,Ambrosiozyma_kashinagicola,36917,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Ambrosiozyma,Ambrosiozyma kashinagicola,
489716,Ambrosiozyma_pseudovanderkliftii,36917,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Ambrosiozyma,Ambrosiozyma pseudovanderkliftii,
489717,Ambrosiozyma_vanderkliftii,36917,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Ambrosiozyma,Ambrosiozyma vanderkliftii,
489932,Perichares_adela,355055,Metazoa,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Perichares,Perichares adela,
490064,Ranitomeya_variabilis,1004436,Metazoa,Chordata,Amphibia,Anura,Dendrobatidae,Ranitomeya,Ranitomeya variabilis,
490065,Coccidioides_posadasii_RMSCC_1037,199306,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides,Coccidioides posadasii,
490066,Coccidioides_posadasii_RMSCC_1038,199306,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides,Coccidioides posadasii,
490068,Coccidioides_posadasii_CPA_0020,199306,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides,Coccidioides posadasii,
490069,Coccidioides_posadasii_CPA_0066,199306,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Coccidioides,Coccidioides posadasii,
49012,Sporisorium_scitamineum,63265,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Sporisorium,Sporisorium scitamineum,
490128,Parafronurus_youi,490127,Metazoa,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Parafronurus,Parafronurus youi,
490158,Xylaria_escharoidea,37991,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria escharoidea,
490159,Xylaria_nigripes,37991,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria nigripes,
490289,Toxotes_lorentzi,270536,Metazoa,Chordata,Actinopteri,,Toxotidae,Toxotes,Toxotes lorentzi,
4903,Cyberlindnera_jadinii,604195,Fungi,Ascomycota,Saccharomycetes,Phaffomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera jadinii,
490388,Oncorhynchus_clarkii_lewisi,30962,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus clarkii,Oncorhynchus clarkii lewisi
490622,Trichoderma_arundinaceum,5543,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma arundinaceum,
490708,Ogataea_nitratoaversa,461281,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,Ogataea nitratoaversa,
490709,Ogataea_saltuana,461281,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,Ogataea saltuana,
490712,Apocrypta_bakeri,75194,Metazoa,Arthropoda,Insecta,Hymenoptera,Pteromalidae,Apocrypta,Apocrypta bakeri,
490840,Fraxinus_floribunda,38871,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus floribunda,
490841,Fraxinus_gooddingii,38871,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus gooddingii,
490842,Fraxinus_hupehensis,38871,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus hupehensis,
490846,Fraxinus_paxiana,38871,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus paxiana,
490850,Fraxinus_sieboldiana,38871,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus sieboldiana,
49087,Euperipatoides_rowelli,27570,Metazoa,Onychophora,Udeonychophora,Euonychophora,Peripatopsidae,Euperipatoides,Euperipatoides rowelli,
490873,Nanos_vadoni,490857,Metazoa,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Nanos,Nanos vadoni,
490887,Dryadomyces_sulphureus,308908,Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Dryadomyces,Dryadomyces sulphureus,
4909,Pichia_kudriavzevii,4919,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia kudriavzevii,
490930,Pseudococcus_jackbeardsleyi,13231,Metazoa,Arthropoda,Insecta,Hemiptera,Pseudococcidae,Pseudococcus,Pseudococcus jackbeardsleyi,
490976,Trabutina_mannipara,490975,Metazoa,Arthropoda,Insecta,Hemiptera,Pseudococcidae,Trabutina,Trabutina mannipara,
4911,Kluyveromyces_marxianus,4910,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kluyveromyces,Kluyveromyces marxianus,
491253,Cladobotryum_mycophilum,73504,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Cladobotryum,Cladobotryum mycophilum,
491269,Conomelus_anceps,166220,Metazoa,Arthropoda,Insecta,Hemiptera,Delphacidae,Conomelus,Conomelus anceps,
4914,Lachancea_waltii,300275,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,Lachancea waltii,
491646,Falco_pelegrinoides,8952,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco pelegrinoides,
49168,Rhododendron_molle,4346,Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Rhododendron molle,
49169,Rhododendron_ovatum,4346,Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Rhododendron ovatum,
491754,Grammomys_dolichurus,121588,Metazoa,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys dolichurus,
49179,Lepidocyrtus_paradoxus,49178,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Lepidocyrtus,Lepidocyrtus paradoxus,
4918,Pachysolen_tannophilus,4917,Fungi,Ascomycota,Pichiomycetes,Alaninales,Pachysolenaceae,Pachysolen,Pachysolen tannophilus,
491806,Holothuria_sanctori,7684,Metazoa,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria,Holothuria sanctori,
491861,Grammomys_surdaster,121588,Metazoa,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys surdaster,
491892,Musa_hybrid_cultivar,2641854,Viridiplantae,Streptophyta,Magnoliopsida,Zingiberales,Musaceae,Musa,Musa hybrid cultivar,
49198,Atrina_pectinata,49197,Metazoa,Mollusca,Bivalvia,Pterioida,Pinnidae,Atrina,Atrina pectinata,
4920,Millerozyma_farinosa,766502,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Millerozyma,Millerozyma farinosa,
492023,Alepocephalus_agassizii,134617,Metazoa,Chordata,Actinopteri,Alepocephaliformes,Alepocephalidae,Alepocephalus,Alepocephalus agassizii,
492055,Phoronis_ovalis,33504,Metazoa,Phoronida,,,Phoronidae,Phoronis,Phoronis ovalis,
492056,Phoronis_pallida,33504,Metazoa,Phoronida,,,Phoronidae,Phoronis,Phoronis pallida,
492091,Xylaria_intraflava,37991,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria intraflava,
4921,Pichia_norvegensis,4919,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia norvegensis,
49212,Salvia_hispanica,2291027,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia hispanica,
4922,Komagataella_pastoris,460517,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Komagataella,Komagataella pastoris,
49224,Trichoderma_hamatum,5543,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma hamatum,
4923,Ogataea_pini,461281,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,Ogataea pini,
4924,Scheffersomyces_stipitis,766733,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Scheffersomyces,Scheffersomyces stipitis,
492479,Populus_pruinosa,3689,Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus pruinosa,
492513,Eupsittula_pertinax,1548947,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Eupsittula,Eupsittula pertinax,
492533,Drusus_annulatus,177679,Metazoa,Arthropoda,Insecta,Trichoptera,Limnephilidae,Drusus,Drusus annulatus,
4926,Pichia_membranifaciens,4919,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia membranifaciens,
4927,Wickerhamomyces_anomalus,599737,Fungi,Ascomycota,Saccharomycetes,Phaffomycetales,Wickerhamomycetaceae,Wickerhamomyces,Wickerhamomyces anomalus,
492764,Sesamia_inferens,134396,Metazoa,Arthropoda,Insecta,Lepidoptera,Noctuidae,Sesamia,Sesamia inferens,
4929,Meyerozyma_guilliermondii,766728,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Meyerozyma,Meyerozyma guilliermondii,
49291,Carabus_problematicus,119017,Metazoa,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,Carabus problematicus,
49296,Carabus_blaptoides_fortunei,49293,Metazoa,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,Carabus blaptoides,Carabus blaptoides fortunei
4931,Saccharomyces_bayanus,4930,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces bayanus,
49314,Annona_cherimola,13336,Viridiplantae,Streptophyta,Magnoliopsida,Magnoliales,Annonaceae,Annona,Annona cherimola,
4932,Saccharomyces_cerevisiae,4930,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,
493209,Atta_texana,12956,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,Atta texana,
49321,Groenewaldozyma_auringiensis,1910890,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,Trichomonascaceae,Groenewaldozyma,Groenewaldozyma auringiensis,
49323,[Candida]_berthetii,1541710,Fungi,Ascomycota,Saccharomycetes,Phaffomycetales,Phaffomycetaceae,Starmera,[Candida] berthetii,
49324,[Candida]_dendrica,1541710,Fungi,Ascomycota,Saccharomycetes,Phaffomycetales,Phaffomycetaceae,Starmera,[Candida] dendrica,
49325,Gaillardinia_entomophila,3312679,Fungi,Ascomycota,Pichiomycetes,Serinales,Metschnikowiaceae,Gaillardinia,Gaillardinia entomophila,
49327,[Candida]_incommunis,3342652,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,,,[Candida] incommunis,
49328,[Candida]_insectalens,3342654,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,,[Candida] insectalens,
49329,[Candida]_montana,1541438,Fungi,Ascomycota,Saccharomycetes,Phaffomycetales,Phaffomycetaceae,Barnettozyma,[Candida] montana,
49330,[Candida]_norvegica,1541438,Fungi,Ascomycota,Saccharomycetes,Phaffomycetales,Phaffomycetaceae,Barnettozyma,[Candida] norvegica,
49331,Wickerhamiella_pararugosa,45787,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella pararugosa,
49332,Groenewaldozyma_salmanticensis,1910890,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,Trichomonascaceae,Groenewaldozyma,Groenewaldozyma salmanticensis,
49333,Wilhelminamyces_savonicus,3315612,Fungi,Ascomycota,Pichiomycetes,Serinales,Metschnikowiaceae,Wilhelminamyces,Wilhelminamyces savonicus,
49334,[Candida]_sorboxylosa,3342654,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,,[Candida] sorboxylosa,
49335,Wickerhamiella_spandovensis,45787,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella spandovensis,
49336,Wickerhamiella_vanderwaltii,45787,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella vanderwaltii,
4934,Lachancea_kluyveri,300275,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,Lachancea kluyveri,
493452,Floccularia_luteovirens,144547,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Squamanitaceae,Floccularia,Floccularia luteovirens,
49369,Coffea_eugenioides,13442,Viridiplantae,Streptophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea eugenioides,
49390,Coffea_canephora,13442,Viridiplantae,Streptophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea canephora,
493932,Phyllorhiza_punctata,493931,Metazoa,Cnidaria,Scyphozoa,Rhizostomeae,Mastigiidae,Phyllorhiza,Phyllorhiza punctata,
494059,Mycogone_perniciosa,129584,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Mycogone,Mycogone perniciosa,
494138,Clistopyga_incitator,95279,Metazoa,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Clistopyga,Clistopyga incitator,
494149,Cryptus_armator,273763,Metazoa,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Cryptus,Cryptus armator,
494378,Equulites_laterofenestra,334408,Metazoa,Chordata,Actinopteri,Chaetodontiformes,Leiognathidae,Equulites,Equulites laterofenestra,
4944,Saccharomycopsis_fibuligera,4943,Fungi,Ascomycota,Saccharomycetes,Ascoideales,Saccharomycopsidaceae,Saccharomycopsis,Saccharomycopsis fibuligera,
494438,Meconema_thalassinum,494436,Metazoa,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Meconema,Meconema thalassinum,
49451,Nicotiana_attenuata,4085,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana attenuata,
494514,Vulpes_lagopus,9625,Metazoa,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes lagopus,
4947,Schwanniomyces_occidentalis_var._occidentalis,27300,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Schwanniomyces,Schwanniomyces occidentalis,
494743,Netelia_virgata,494742,Metazoa,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Netelia,Netelia virgata,
494771,Heteropelma_amictum,494770,Metazoa,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Heteropelma,Heteropelma amictum,
49482,Catopsis_wangerinii,15123,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Bromeliaceae,Catopsis,Catopsis wangerinii,
49495,Ceratopteris_richardii,29595,Viridiplantae,Streptophyta,Polypodiopsida,Polypodiales,Pteridaceae,Ceratopteris,Ceratopteris richardii,
4950,Torulaspora_delbrueckii,4948,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Torulaspora,Torulaspora delbrueckii,
49511,Piper_longum,13215,Viridiplantae,Streptophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper longum,
495146,Pseudophryne_corroboree,30348,Metazoa,Chordata,Amphibia,Anura,Myobatrachidae,Pseudophryne,Pseudophryne corroboree,
495162,Tachuris_rubrigastra,495161,Metazoa,Chordata,Aves,Passeriformes,Tyrannidae,Tachuris,Tachuris rubrigastra,
4952,Yarrowia_lipolytica,4951,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,,Yarrowia,Yarrowia lipolytica,
495273,Boletus_barrowsii,5369,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus barrowsii,
495276,Boletus_chippewaensis,5369,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus chippewaensis,
495283,Boletus_nobilissimus,5369,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus nobilissimus,
495285,Boletus_reticuloceps,5369,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus reticuloceps,
495286,Boletus_subcaerulescens,5369,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus subcaerulescens,
495287,Boletus_variipes_var._fagicola,182791,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus variipes,
495289,Xanthoconium_separans,182794,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Xanthoconium,Xanthoconium separans,
495356,Ophion_costatus,29048,Metazoa,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophion,Ophion costatus,
495374,Oxytorus_armatus,144423,Metazoa,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Oxytorus,Oxytorus armatus,
4954,Zygosaccharomyces_bailii,4953,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygosaccharomyces,Zygosaccharomyces bailii,
4955,Lachancea_fermentati,300275,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Lachancea,Lachancea fermentati,
495550,Anabarilius_grahami,495549,Metazoa,Chordata,Actinopteri,Cypriniformes,Xenocyprididae,Anabarilius,Anabarilius grahami,
49556,Oenanthe_javanica,48043,Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Oenanthe,Oenanthe javanica,
495577,Schizopyga_frigida,65336,Metazoa,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Schizopyga,Schizopyga frigida,
4956,Zygosaccharomyces_rouxii,4953,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygosaccharomyces,Zygosaccharomyces rouxii,
49569,Waitea_zeae,63236,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Waitea,Waitea zeae,
4957,Zygosaccharomyces_bisporus,4953,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygosaccharomyces,Zygosaccharomyces bisporus,
495755,Olea_welwitschii,4145,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Olea,Olea welwitschii,
49576,Torilis_japonica,40890,Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Torilis,Torilis japonica,
495821,Aetomylaeus_nichofii,115856,Metazoa,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Aetomylaeus,Aetomylaeus nichofii,
4959,Debaryomyces_hansenii,4958,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Debaryomyces,Debaryomyces hansenii,
495914,Falco_moluccensis,8952,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco moluccensis,
495938,Falco_ardosiaceus,8952,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco ardosiaceus,
495939,Falco_dickinsoni,8952,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco dickinsoni,
495940,Falco_zoniventris,8952,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco zoniventris,
495941,Falco_chicquera,8952,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco chicquera,
495946,Falco_eleonorae,8952,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco eleonorae,
495947,Falco_concolor,8952,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco concolor,
495962,Falco_deiroleucus,8952,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco deiroleucus,
495971,Falco_novaeseelandiae,8952,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco novaeseelandiae,
495972,Falco_berigora,8952,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco berigora,
495992,Falco_peregrinus_peregrinator,8954,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco peregrinus,Falco peregrinus peregrinator
495993,Falco_peregrinus_peregrinus,8954,Metazoa,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco peregrinus,Falco peregrinus peregrinus
49614,Nymphoides_peltata,49613,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Menyanthaceae,Nymphoides,Nymphoides peltata,
49622,Rhododendron_ferrugineum,4346,Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Rhododendron ferrugineum,
49628,Rhododendron_ponticum,4346,Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Rhododendron ponticum,
49681,Menispermum_canadense,49680,Viridiplantae,Streptophyta,Magnoliopsida,Ranunculales,Menispermaceae,Menispermum,Menispermum canadense,
